,drought,sst2,sst41,sst72,drought1,drought12
69,90,-14.371255985646147,-0.1828496879063337,-0.5513415350211649,75.0,38.0
70,64,-19.22780664016132,-2.471294867229429,0.7336791612235128,90.0,27.0
71,57,-17.31608412059929,5.707149867962371,-1.4635101266624906,64.0,29.0
72,55,-18.166679836221455,3.9437914102256078,-0.08488454271007617,57.0,34.0
73,54,-19.106086798639936,-1.571511041237251,-8.092549871464481,55.0,34.0
74,57,-20.25602994161418,-0.040659452590554035,-4.80212253536811,54.0,30.0
75,63,-10.939957638518141,3.243781092530908,-4.046344680849224,57.0,26.0
76,68,-4.546266002814488,0.9351890095855253,-2.1603507058010734,63.0,25.0
77,51,-1.6203742121036835,-1.3190333859284338,5.267809873918687,68.0,35.0
78,56,-6.44709026427662,-0.6222321397200153,2.7302504498736604,51.0,25.0
79,57,0.3770378522840313,0.002994095882776049,4.819026892388555,56.0,22.0
80,57,10.736675252304137,7.041401313008327,0.819179906252779,57.0,72.0
81,54,18.902774798990272,8.307312499302629,0.38854123171847776,57.0,75.0
82,63,19.86877457622609,6.537811794836792,-3.472292546896028,54.0,90.0
83,69,33.035611785881734,0.5133316242132888,-8.857574146583099,63.0,64.0
84,74,41.85571876448072,7.0378318175764525,-1.398139794280422,69.0,57.0
85,83,50.279607670072004,9.475960103888534,-0.9542293435063892,74.0,55.0
86,93,47.24085865746089,7.305657116934943,2.1230404414471895,83.0,54.0
87,107,36.60780917169546,1.365089320708445,0.14666093286872045,93.0,57.0
88,117,32.06029052164399,-5.547802748913563,-1.9848597636283416,107.0,63.0
89,108,27.321629856313717,-9.011050723089872,2.908200955420826,117.0,68.0
90,78,20.321139627355894,1.4370435826679737,-0.7737262631958999,108.0,51.0
91,101,10.641130371300779,0.6229377744693778,2.793948542806944,78.0,56.0
92,153,-9.211332591831626,-3.677047116748926,2.006886611751997,101.0,57.0
93,146,-17.976397343145432,11.606785994668213,-0.8336076502590232,153.0,57.0
94,182,-17.462772458333482,7.791784649586336,-2.475108195773387,146.0,54.0
95,187,-10.469425587532417,11.02586685795517,0.6688114391964379,182.0,63.0
96,175,-12.192929765021008,2.9217992023522217,2.6941591066928874,187.0,69.0
97,165,-18.157547901923287,6.691178048881696,-4.33296658759905,175.0,74.0
98,164,-15.795262684305037,1.7436993880082092,-4.84446547619157,165.0,83.0
99,136,-21.150683710452306,8.288765341051361,0.471143565580772,164.0,93.0
100,77,-34.34862106462984,5.0156900763588075,-2.263540203842409,136.0,107.0
101,76,-38.4891798013674,6.281408822744732,-3.26742633631941,77.0,117.0
102,94,-39.51582206727848,-0.0024239035890536442,-5.724207470104098,76.0,108.0
103,88,-40.74279831872607,7.552845680456863,-8.582975318396556,94.0,78.0
104,31,-34.7556428696654,11.352974121542063,-6.833750101061896,88.0,101.0
